cid,pref,city,住居表示実施状況(entire/partial/not yet),調査年月日,実施状況公開情報,"公開フォーマット
（PDF、CSVなど）",国土地理院住居表示住所デジタルデータ,MEMO
27113,大阪府,大阪市 西淀川区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27113.html,
27114,大阪府,大阪市 東淀川区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27114.html,
27115,大阪府,大阪市 東成区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27115.html,
27116,大阪府,大阪市 生野区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27116.html,
27117,大阪府,大阪市 旭区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27117.html,
27118,大阪府,大阪市 城東区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27118.html,
27119,大阪府,大阪市 阿倍野区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27119.html,
27120,大阪府,大阪市 住吉区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27120.html,
27121,大阪府,大阪市 東住吉区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27121.html,
27122,大阪府,大阪市 西成区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27122.html,
27123,大阪府,大阪市 淀川区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27123.html,
27124,大阪府,大阪市 鶴見区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27124.html,
27125,大阪府,大阪市 住之江区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27125.html,
27126,大阪府,大阪市 平野区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27126.html,
27127,大阪府,大阪市 北区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27127.html,
27128,大阪府,大阪市 中央区,一部地域で実施,2021/11/29,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27128.html,
27141,大阪府,堺市 堺区,一部地域で実施,2021/11/29,https://www.city.sakai.lg.jp/kurashi/jutaku/jutaku/jukyohyoji/chomei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27141.html,
27142,大阪府,堺市 中区,一部地域で実施,2021/11/29,https://www.city.sakai.lg.jp/kurashi/jutaku/jutaku/jukyohyoji/chomei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27142.html,
27143,大阪府,堺市 東区,一部地域で実施,2021/11/29,https://www.city.sakai.lg.jp/kurashi/jutaku/jutaku/jukyohyoji/chomei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27143.html,
27144,大阪府,堺市 西区,一部地域で実施,2021/11/29,https://www.city.sakai.lg.jp/kurashi/jutaku/jutaku/jukyohyoji/chomei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27144.html,
27145,大阪府,堺市 南区,一部地域で実施,2021/11/29,https://www.city.sakai.lg.jp/kurashi/jutaku/jutaku/jukyohyoji/chomei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27145.html,
27146,大阪府,堺市 北区,一部地域で実施,2021/11/29,https://www.city.sakai.lg.jp/kurashi/jutaku/jutaku/jukyohyoji/chomei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27146.html,
27147,大阪府,堺市 美原区,一部地域で実施,2021/11/29,https://www.city.sakai.lg.jp/kurashi/jutaku/jutaku/jukyohyoji/chomei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27147.html,
27202,大阪府,岸和田市,一部地域で実施,2021/11/29,https://www.city.kishiwada.osaka.jp/soshiki/21/siminkajuukyo.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27202.html,
27203,大阪府,豊中市,一部地域で実施,2021/11/29,https://www.city.toyonaka.osaka.jp/kurashi/shimin/jukyo/index.html,none,none,実施されているが、実施情報公開フォーマット及び国土地理院住居表示住所デジタルデータがない
27204,大阪府,池田市,一部地域で実施,2021/11/29,https://www.city.ikeda.osaka.jp/soshiki/siminseikatsu/sogomadoguchi/jukyo/1415930726413.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27204.html,
27205,大阪府,吹田市,全域実施,2021/11/29,https://www.city.suita.osaka.jp/home/soshiki/div-shimin/shimin/_69599.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27205.html,
27206,大阪府,泉大津市,一部地域で実施,2021/11/29,https://www.city.izumiotsu.lg.jp/material/files/group/19/jyukyohyoujijissisumi.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/27206.html,
27207,大阪府,高槻市,一部地域で実施,2021/11/29,http://www.city.takatsuki.osaka.jp/kakuka/shimin/simin/gyomuannai/jukyohyoji/1569459682894.html,HTML,none,
27208,大阪府,貝塚市,一部地域で実施,2021/11/29,https://www.city.kaizuka.lg.jp/kakuka/toshiseibi/tochijoho/menu/juukyo_hyouji/juukyohyouji_jisshi/jisshizumi_ichiran.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27208.html,
27209,大阪府,守口市,全域実施,2021/11/29,https://www.city.moriguchi.osaka.jp/kurashitetsuzuki/kosekijumintorokupasupoto/1516772689231.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27209.html,
27210,大阪府,枚方市,一部地域で実施,2021/11/29,https://www.city.hirakata.osaka.jp/cmsfiles/contents/0000000/534/tyoumei_list.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/27210.html,
27211,大阪府,茨木市,一部地域で実施,2021/11/29,https://www.city.ibaraki.osaka.jp/kikou/toshiseibi/toshiseisaku/menu/sonota/jukyohyoji/1326254304430.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27211.html,
27212,大阪府,八尾市,一部地域で実施,2021/11/29,https://www.city.yao.osaka.jp/cmsfiles/contents/0000001/1036/zyuukyohyouzizissikuikiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/27212.html,
27213,大阪府,泉佐野市,一部地域で実施,2021/11/29,https://www.city.izumisano.lg.jp/material/files/group/18/jissioyobimijissinotyoumei.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/27213.html,
27214,大阪府,富田林市,一部地域で実施,2021/11/29,https://www.city.tondabayashi.lg.jp/soshiki/30/1090.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27214.html,
27215,大阪府,寝屋川市,全域実施,2021/11/29,https://www.city.neyagawa.osaka.jp/organization_list/shiminservice/s_simin/1378880703624.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27215.html,
27216,大阪府,河内長野市,一部地域で実施,2021/11/29,https://www.city.kawachinagano.lg.jp/soshiki/6/2775.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27216.html,
27217,大阪府,松原市,一部地域で実施,2021/11/29,https://www.city.matsubara.lg.jp/soshiki/madoguchi/1_1/5/4002.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27217.html,
27218,大阪府,大東市,一部地域で実施,2021/11/29,https://www.city.daito.lg.jp/life/1/1/3/,none,none,
27219,大阪府,和泉市,一部地域で実施,2021/11/29,https://www.city.osaka-izumi.lg.jp/kakukano/siminseikatubu/siminka/osirase/ts_jhzumi.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27219.html,
27220,大阪府,箕面市,一部地域で実施,2021/11/29,https://www.city.minoh.lg.jp/kurashi/tochi/juukyo/index.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27220.html,
27221,大阪府,柏原市,一部地域で実施,2021/11/29,http://www.city.kashiwara.osaka.jp/docs/2014042800045/,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27221.html,
27222,大阪府,羽曳野市,一部地域で実施,2021/11/29,https://www.city.habikino.lg.jp/material/files/group/33/20210901_kuiki.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/27222.html,
27223,大阪府,門真市,一部地域で実施,2021/11/29,https://www.city.kadoma.osaka.jp/machizukuri_rodo/machizukuri/3_1/index.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27223.html,
27224,大阪府,摂津市,全域実施,2021/11/29,https://www.city.settsu.osaka.jp/soshiki/seikatukannkyou/shiminka/juukyhyouji/1762.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27224.html,
27225,大阪府,高石市,全域実施,2021/11/29,http://www.city.takaishi.lg.jp/kurashi/kurashi/kurashi/1458786857100.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27225.html,
27226,大阪府,藤井寺市,一部地域で実施,2021/11/29,https://www.city.fujiidera.lg.jp/soshiki/shiminseikatsu/shimin/tetsuzukiannai/jukyohyoji/8418.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27226.html,
27227,大阪府,東大阪市,全域実施,2021/11/29,https://www.city.higashiosaka.lg.jp/0000007237.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27227.html,
27228,大阪府,泉南市,一部地域で実施,2021/11/29,https://www.city.sennan.lg.jp/shisei/matidukuri/kaihastu/1458795190845.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27228.html,
27229,大阪府,四條畷市,一部地域で実施,2021/11/29,https://www.city.shijonawate.lg.jp/soshiki/15/2597.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27229.html,
27230,大阪府,交野市,一部地域で実施,2021/11/29,https://www.city.katano.osaka.jp/docs/2011062900021/,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27230.html,
27231,大阪府,大阪狭山市,一部地域で実施,2021/11/29,http://www.city.osakasayama.osaka.jp/mokutekibetsu/hikkosi/1414738421809.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27231.html,
27232,大阪府,阪南市,一部地域で実施,2021/11/29,http://kitano-office.la.coocan.jp/hannanshijyuukyohyouji.pdf,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27232.html,
27301,大阪府,島本町,一部地域で実施,2021/11/29,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27301.html,
27321,大阪府,豊能町,未実施,2021/11/29,,none,none,
27322,大阪府,能勢町,未実施,2021/11/29,,none,none,
27341,大阪府,忠岡町,一部地域で実施,2021/11/29,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27341.html,
27361,大阪府,熊取町,一部地域で実施,2021/11/29,http://www.town.kumatori.lg.jp/kakuka/juumin/juumin/kurashi/jyukyohyouji/1297138759371.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/27361.html,
27362,大阪府,田尻町,未実施,2021/11/29,,none,none,
27366,大阪府,岬町,一部地域で実施,2021/11/29,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27366.html,
27381,大阪府,太子町,未実施,2021/11/29,,none,none,
27382,大阪府,河南町,一部地域で実施,2021/11/29,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/27382.html,
27383,大阪府,千早赤阪村,未実施,2021/11/29,,none,none,
28101,兵庫県,神戸市 東灘区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28101.html,
28102,兵庫県,神戸市 灘区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28102.html,
28105,兵庫県,神戸市 兵庫区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28105.html,
28106,兵庫県,神戸市 長田区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28106.html,
28107,兵庫県,神戸市 須磨区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28107.html,
28108,兵庫県,神戸市 垂水区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28108.html,
28109,兵庫県,神戸市 北区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28109.html,
28110,兵庫県,神戸市 中央区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28110.html,
28111,兵庫県,神戸市 西区,一部地域で実施,2021/11/29,https://www.city.kobe.lg.jp/documents/3992/h301201-1tyoumeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28111.html,
28201,兵庫県,姫路市,一部地域で実施,2021/11/29,https://www.city.himeji.lg.jp/bousai/cmsfiles/contents/0000002/2968/201481911355.pdf,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28201.html,
28202,兵庫県,尼崎市,一部地域で実施,2021/11/29,https://www.city.amagasaki.hyogo.jp/kurashi/sumai/074_house/1024377.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28202.html,
28203,兵庫県,明石市,一部地域で実施,2021/11/29,https://www.city.akashi.lg.jp/tosei/tokei_ka/machizukuri/tochi/jukyo/documents/juukyohyoujitoujisshizu.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28203.html,
28204,兵庫県,西宮市,一部地域で実施,2021/11/29,https://www.nishi.or.jp/jigyoshajoho/kenchiku/doro/jyukyohyoujishintiku.files/chomeiitiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28204.html,
28205,兵庫県,洲本市,一部地域で実施,2021/11/29,https://www.city.sumoto.lg.jp/soshiki/13/1143.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28206.html,
28206,兵庫県,芦屋市,一部地域で実施,2021/11/29,https://www.city.ashiya.lg.jp/kensou/juukyohyouji2.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/28206.html,
28207,兵庫県,伊丹市,一部地域で実施,2021/11/29,https://www.city.itami.lg.jp/SOSIKI/TOSHIKOTU/TOTITYOSA/1386760320049.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28207.html,
28208,兵庫県,相生市,一部地域で実施,2021/11/29,https://www.city.aioi.lg.jp/soshiki/shimin/zyuukyohyouzi.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28208.html,
28209,兵庫県,豊岡市,一部地域で実施,2021/11/29,https://www.city.toyooka.lg.jp/kurashi/todokede/jumintoroku/1000736.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28209.html,
28210,兵庫県,加古川市,一部地域で実施,2021/11/29,https://www.city.kakogawa.lg.jp/soshikikarasagasu/shiminbu/siminka/koseki_jyumin_inkan/jyuminhyo/1416368818767.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28210.html,
28212,兵庫県,赤穂市,未実施,2021/11/29,,none,none,
28213,兵庫県,西脇市,未実施,2021/11/29,,none,none,
28214,兵庫県,宝塚市,一部地域で実施,2021/11/29,https://www.city.takarazuka.hyogo.jp/anzen/1009510/1009512/1003191.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28214.html,
28215,兵庫県,三木市,一部地域で実施,2021/11/29,https://www.city.miki.lg.jp/soshiki/21/2123.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28215.html,
28216,兵庫県,高砂市,一部地域で実施,2021/11/29,https://www.city.takasago.lg.jp/material/files/group/14/20210323-142930.pdf,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28216.html,
28217,兵庫県,川西市,一部地域で実施,2021/11/29,http://kitano-office.la.coocan.jp/kawanishijyuukyohyouji.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/28217.html,
28218,兵庫県,小野市,未実施,2021/11/29,,none,none,
28219,兵庫県,三田市,一部地域で実施,2021/11/29,https://www.city.sanda.lg.jp/toshi/juukyohyouji.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/28219.html,
28220,兵庫県,加西市,未実施,2021/11/29,none,none,none,
28221,兵庫県,丹波篠山市,未実施,2021/11/29,none,none,none,
28222,兵庫県,養父市,未実施,2021/11/29,none,none,none,
28223,兵庫県,丹波市,未実施,2021/11/29,none,none,none,
28224,兵庫県,南あわじ市,未実施,2021/11/29,none,none,none,
28225,兵庫県,朝来市,未実施,2021/11/29,none,none,none,
28226,兵庫県,淡路市,未実施,2021/11/29,none,none,none,
28227,兵庫県,宍粟市,未実施,2021/11/29,none,none,none,
28228,兵庫県,加東市,未実施,2021/11/29,none,none,none,
28229,兵庫県,たつの市,未実施,2021/11/29,none,none,none,
28301,兵庫県,猪名川町,未実施,2021/11/29,https://www.town.inagawa.lg.jp/faq/1466145168687.html,none,none,
28365,兵庫県,多可町,未実施,2021/11/29,none,none,none,
28381,兵庫県,稲美町,未実施,2021/11/29,none,none,none,
28382,兵庫県,播磨町,一部地域で実施,2021/11/29,https://www.town.harima.lg.jp/jumin/kurashi/sumai/jukyo/jisshichiku.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/28382.html,
28442,兵庫県,市川町,未実施,2021/11/29,none,none,none,
28443,兵庫県,福崎町,未実施,2021/11/29,none,none,none,
28446,兵庫県,神河町,未実施,2021/11/29,none,none,none,
28464,兵庫県,太子町,未実施,2021/11/29,none,none,none,
28481,兵庫県,上郡町,未実施,2021/11/29,none,none,none,
28501,兵庫県,佐用町,未実施,2021/11/29,none,none,none,
28585,兵庫県,香美町,未実施,2021/11/29,none,none,none,
28586,兵庫県,新温泉町,未実施,2021/11/29,none,none,none,
29201,奈良県,奈良市,一部地域で実施,2021/11/29,https://www.city.nara.lg.jp/soshiki/17/8067.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/29201.html,
29202,奈良県,大和高田市,一部地域で実施,2021/11/29,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/29202.html,
29203,奈良県,大和郡山市,一部地域で実施,2021/11/29,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/29203.html,
29204,奈良県,天理市,未実施,2021/11/29,,none,none,
29205,奈良県,橿原市,一部地域で実施,2021/11/29,https://www.city.kashihara.nara.jp/article?id=5d118c1665909e028157e66f,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/29205.html,
